raw time,,adjusted time,, trigger
1738540681.912,,0.450000048,,0
1738540681.918,,0.45600009,,0
1738540681.925,,0.463000059,,0
1738540681.932,,0.470000029,,0
1738540681.939,,0.476999998,,0
1738540681.947,,0.485000134,,0
1738540681.953,,0.491000175,,0
1738540681.961,,0.499000072,,0
1738540681.967,,0.505000114,,0
1738540681.974,,0.512000084,,0
1738540681.981,,0.519000053,,0
1738540681.988,,0.526000023,,0
1738540681.995,,0.532999992,,0
1738540682.002,,0.5400002,,0
1738540682.010,,0.548000097,,0
1738540682.017,,0.555000067,,0
1738540682.023,,0.561000109,,0
1738540682.030,,0.568000078,,0
1738540682.037,,0.575000048,,0
1738540682.044,,0.582000017,,0
1738540682.051,,0.589000225,,0
1738540682.058,,0.596000195,,0
1738540682.065,,0.603000164,,0
1738540682.072,,0.610000134,,0
1738540682.079,,0.617000103,,0
1738540682.085,,0.623000145,,0
1738540682.092,,0.630000114,,0
1738540682.100,,0.638000011,,0
1738540682.106,,0.644000053,,0
1738540682.114,,0.652000189,,0
1738540682.121,,0.659000158,,0
1738540682.128,,0.666000128,,0
1738540682.134,,0.67200017,,0
1738540682.141,,0.679000139,,0
1738540682.149,,0.687000036,,0
1738540682.155,,0.693000078,,0
1738540682.162,,0.700000048,,0
1738540682.169,,0.707000017,,0
1738540682.176,,0.714000225,,0
1738540682.182,,0.720000029,,0
1738540682.190,,0.728000164,,0
1738540682.197,,0.735000134,,0
1738540682.204,,0.742000103,,0
1738540682.211,,0.749000072,,0
1738540682.218,,0.756000042,,0
1738540682.225,,0.763000011,,0
1738540682.232,,0.770000219,,0
1738540682.238,,0.776000023,,0
1738540682.246,,0.784000158,,0
1738540682.253,,0.791000128,,0
1738540682.260,,0.798000097,,0
1738540682.267,,0.805000067,,0
1738540682.274,,0.812000036,,0
1738540682.281,,0.819000006,,0
1738540682.287,,0.825000048,,0.054902
1738540682.294,,0.832000017,,0.054902
1738540682.301,,0.839000225,,0.082353
1738540682.308,,0.846000195,,0.113725
1738540682.315,,0.853000164,,0.113725
1738540682.322,,0.860000134,,0.152941
1738540682.329,,0.867000103,,0.184314
1738540682.336,,0.874000072,,0.184314
1738540682.342,,0.880000114,,0.227451
1738540682.349,,0.887000084,,0.25098
1738540682.357,,0.895000219,,0.25098
1738540682.364,,0.902000189,,0.278431
1738540682.371,,0.909000158,,0.317647
1738540682.378,,0.916000128,,0.368627
1738540682.384,,0.92200017,,0.368627
1738540682.391,,0.929000139,,0.423529
1738540682.399,,0.937000036,,0.470588
1738540682.406,,0.944000006,,0.470588
1738540682.413,,0.951000214,,0.513726
1738540682.419,,0.957000017,,0.54902
1738540682.427,,0.965000153,,0.54902
1738540682.434,,0.972000122,,0.588235
1738540682.440,,0.978000164,,0.631373
1738540682.447,,0.985000134,,0.67451
1738540682.454,,0.992000103,,0.67451
1738540682.461,,0.999000072,,0.721569
1738540682.468,,1.006000042,,0.772549
1738540682.475,,1.013000011,,0.772549
1738540682.482,,1.020000219,,0.835294
1738540682.489,,1.027000189,,0.901961
1738540682.496,,1.034000158,,0.901961
1738540682.503,,1.041000128,,0.956863
1738540682.510,,1.048000097,,1
1738540682.516,,1.054000139,,1
1738540682.523,,1.061000109,,1
1738540682.530,,1.068000078,,1
1738540682.537,,1.075000048,,1
1738540682.544,,1.082000017,,1
1738540682.551,,1.089000225,,1
1738540682.558,,1.096000195,,1
1738540682.566,,1.104000092,,1
1738540682.573,,1.111000061,,1
1738540682.580,,1.118000031,,1
1738540682.587,,1.125,,1
1738540682.593,,1.131000042,,1
1738540682.600,,1.138000011,,1
1738540682.607,,1.145000219,,1
1738540682.614,,1.152000189,,1
1738540682.621,,1.159000158,,1
1738540682.628,,1.166000128,,1
1738540682.634,,1.17200017,,1
1738540682.641,,1.179000139,,1
1738540682.648,,1.186000109,,1
1738540682.655,,1.193000078,,1
1738540682.662,,1.200000048,,1
1738540682.669,,1.207000017,,1
1738540682.676,,1.214000225,,1
1738540682.683,,1.221000195,,1
1738540682.691,,1.229000092,,1
1738540682.697,,1.235000134,,1
1738540682.705,,1.243000031,,1
1738540682.712,,1.25,,1
1738540682.718,,1.256000042,,1
1738540682.725,,1.263000011,,1
1738540682.732,,1.270000219,,1
1738540682.739,,1.277000189,,1
1738540682.746,,1.284000158,,1
1738540682.753,,1.291000128,,1
1738540682.760,,1.298000097,,1
1738540682.767,,1.305000067,,1
1738540682.774,,1.312000036,,1
1738540682.781,,1.319000006,,1
1738540682.787,,1.325000048,,1
1738540682.794,,1.332000017,,1
1738540682.801,,1.339000225,,1
1738540682.808,,1.346000195,,1
1738540682.816,,1.354000092,,1
1738540682.822,,1.360000134,,1
1738540682.829,,1.367000103,,1
1738540682.837,,1.375,,1
1738540682.844,,1.382000208,,1
1738540682.851,,1.389000177,,1
1738540682.857,,1.395000219,,1
1738540682.865,,1.403000116,,1
1738540682.872,,1.410000086,,1
1738540682.878,,1.416000128,,1
1738540682.885,,1.423000097,,1
1738540682.892,,1.430000067,,1
1738540682.899,,1.437000036,,1
1738540682.906,,1.444000006,,1
1738540682.913,,1.451000214,,1
1738540682.920,,1.458000183,,1
1738540682.927,,1.465000153,,1
1738540682.934,,1.472000122,,1
1738540682.941,,1.479000092,,1
1738540682.948,,1.486000061,,1
1738540682.955,,1.493000031,,1
1738540682.962,,1.5,,1
1738540682.969,,1.507000208,,1
1738540682.975,,1.513000011,,1
1738540682.982,,1.520000219,,1
1738540682.990,,1.528000116,,1
1738540682.996,,1.534000158,,1
1738540683.004,,1.542000055,,1
1738540683.010,,1.548000097,,1
1738540683.017,,1.555000067,,1
1738540683.024,,1.562000036,,1
1738540683.031,,1.569000006,,1
1738540683.038,,1.576000214,,1
1738540683.045,,1.583000183,,1
1738540683.052,,1.590000153,,1
1738540683.059,,1.597000122,,1
1738540683.066,,1.604000092,,1
1738540683.072,,1.610000134,,1
1738540683.080,,1.618000031,,1
1738540683.087,,1.625,,1
1738540683.094,,1.632000208,,1
1738540683.101,,1.639000177,,1
1738540683.107,,1.645000219,,1
1738540683.115,,1.653000116,,1
1738540683.122,,1.660000086,,1
1738540683.128,,1.666000128,,1
1738540683.136,,1.674000025,,1
1738540683.143,,1.680999994,,1
1738540683.150,,1.688000202,,1
1738540683.156,,1.694000006,,1
1738540683.162,,1.700000048,,1
1738540683.170,,1.708000183,,1
1738540683.177,,1.715000153,,1
1738540683.184,,1.722000122,,1
1738540683.191,,1.729000092,,1
1738540683.199,,1.736999989,,1
1738540683.205,,1.743000031,,1
1738540683.212,,1.75,,1
1738540683.219,,1.757000208,,1
1738540683.226,,1.764000177,,1
1738540683.232,,1.770000219,,1
1738540683.240,,1.778000116,,1
1738540683.247,,1.785000086,,1
1738540683.254,,1.792000055,,1
1738540683.261,,1.799000025,,1
1738540683.267,,1.805000067,,1
1738540683.275,,1.813000202,,1
1738540683.282,,1.820000172,,1
1738540683.288,,1.826000214,,1
1738540683.296,,1.834000111,,1
1738540683.303,,1.84100008,,1
1738540683.310,,1.84800005,,1
1738540683.317,,1.855000019,,1
1738540683.324,,1.861999989,,0.980392
1738540683.330,,1.868000031,,0.94902
1738540683.337,,1.875,,0.901961
1738540683.344,,1.882000208,,0.901961
1738540683.351,,1.889000177,,0.839216
1738540683.358,,1.896000147,,0.776471
1738540683.364,,1.902000189,,0.776471
1738540683.372,,1.910000086,,0.709804
1738540683.379,,1.917000055,,0.639216
1738540683.386,,1.924000025,,0.639216
1738540683.392,,1.930000067,,0.588235
1738540683.400,,1.938000202,,0.541176
1738540683.406,,1.944000006,,0.541176
1738540683.414,,1.952000141,,0.494118
1738540683.421,,1.959000111,,0.45098
1738540683.428,,1.96600008,,0.411765
1738540683.434,,1.972000122,,0.411765
1738540683.441,,1.979000092,,0.376471
1738540683.449,,1.986999989,,0.352941
1738540683.455,,1.993000031,,0.352941
1738540683.462,,2,,0.329412
1738540683.469,,2.007000208,,0.301961
1738540683.476,,2.014000177,,0.301961
1738540683.483,,2.021000147,,0.282353
1738540683.490,,2.028000116,,0.262745
1738540683.497,,2.035000086,,0.243137
1738540683.504,,2.042000055,,0.243137
1738540683.511,,2.049000025,,0.231373
1738540683.517,,2.055000067,,0.215686
1738540683.524,,2.062000036,,0.215686
1738540683.532,,2.070000172,,0.196078
1738540683.539,,2.077000141,,0.184314
1738540683.545,,2.083000183,,0.184314
1738540683.552,,2.090000153,,0.176471
1738540683.560,,2.09800005,,0.164706
1738540683.567,,2.105000019,,0.152941
1738540683.574,,2.111999989,,0.152941
1738540683.581,,2.119000196,,0.145098
1738540683.587,,2.125,,0.137255
1738540683.594,,2.132000208,,0.137255
1738540683.601,,2.139000177,,0.133333
1738540683.608,,2.146000147,,0.12549
1738540683.616,,2.154000044,,0.12549
1738540683.623,,2.161000013,,0.117647
1738540683.630,,2.168000221,,0.101961
1738540683.636,,2.174000025,,0.101961
1738540683.643,,2.180999994,,0.094118
1738540683.650,,2.188000202,,0.07451
1738540683.657,,2.195000172,,0.07451
1738540683.663,,2.201000214,,0.062745
1738540683.670,,2.208000183,,0.062745
1738540683.678,,2.21600008,,0.047059
1738540683.685,,2.22300005,,0.047059
1738540683.692,,2.230000019,,0
1738540683.699,,2.236999989,,0
1738540683.705,,2.243000031,,0
1738540683.712,,2.25,,0
1738540683.720,,2.258000135,,0
1738540683.726,,2.264000177,,1
1738540683.734,,2.272000074,,0
1738540683.741,,2.279000044,,0
1738540683.748,,2.286000013,,0
1738540683.754,,2.292000055,,0
1738540683.761,,2.299000025,,0
1738540683.769,,2.30700016,,0
1738540683.775,,2.313000202,,0
1738540683.782,,2.320000172,,0
1738540683.789,,2.327000141,,0
1738540683.796,,2.334000111,,0
1738540683.803,,2.34100008,,0
1738540683.810,,2.34800005,,0
1738540683.817,,2.355000019,,0
1738540683.824,,2.361999989,,0
1738540683.831,,2.369000196,,0
1738540683.838,,2.376000166,,0
1738540683.845,,2.383000135,,0
1738540683.852,,2.390000105,,0
1738540683.858,,2.396000147,,0
1738540683.866,,2.404000044,,0
1738540683.873,,2.411000013,,0
1738540683.879,,2.417000055,,0
1738540683.887,,2.425000191,,0
1738540683.893,,2.430999994,,0
1738540683.900,,2.438000202,,0
1738540683.907,,2.445000172,,0
1738540683.914,,2.452000141,,0
1738540683.921,,2.459000111,,0
1738540683.928,,2.46600008,,0
1738540683.936,,2.474000216,,0
1738540683.942,,2.480000019,,0
1738540683.949,,2.486999989,,0
1738540683.955,,2.493000031,,0
1738540683.962,,2.5,,0
1738540683.970,,2.508000135,,0
1738540683.977,,2.515000105,,0
1738540683.984,,2.522000074,,0
1738540683.991,,2.529000044,,0
1738540683.998,,2.536000013,,0
1738540684.004,,2.542000055,,0
1738540684.011,,2.549000025,,0
1738540684.019,,2.55700016,,0
1738540684.026,,2.56400013,,0
1738540684.033,,2.571000099,,0
1738540684.040,,2.578000069,,0
1738540684.046,,2.584000111,,0
1738540684.054,,2.592000008,,0
1738540684.060,,2.59800005,,0
1738540684.067,,2.605000019,,0
1738540684.074,,2.611999989,,0
1738540684.081,,2.619000196,,0
1738540684.088,,2.626000166,,0
1738540684.095,,2.633000135,,0
1738540684.102,,2.640000105,,0
1738540684.109,,2.647000074,,0
1738540684.116,,2.654000044,,0
1738540684.123,,2.661000013,,0
1738540684.130,,2.668000221,,0
1738540684.137,,2.675000191,,0
1738540684.144,,2.68200016,,0
1738540684.151,,2.68900013,,0
1738540684.158,,2.696000099,,0
1738540684.164,,2.702000141,,0
1738540684.172,,2.710000038,,0
1738540684.179,,2.717000008,,0
1738540684.186,,2.724000216,,0
1738540684.193,,2.731000185,,0
1738540684.200,,2.738000154,,0
1738540684.207,,2.745000124,,0
1738540684.214,,2.752000093,,0
1738540684.221,,2.759000063,,0
1738540684.228,,2.766000032,,0
1738540684.235,,2.773000002,,0
1738540684.242,,2.78000021,,0
1738540684.248,,2.786000013,,0
1738540684.256,,2.794000149,,0
1738540684.263,,2.801000118,,0
1738540684.269,,2.80700016,,0
1738540684.276,,2.81400013,,0
1738540684.283,,2.821000099,,0
1738540684.290,,2.828000069,,0
1738540684.297,,2.835000038,,0
1738540684.304,,2.842000008,,0
1738540684.311,,2.849000216,,0
1738540684.317,,2.855000019,,0
1738540684.325,,2.863000154,,0
1738540684.332,,2.870000124,,0
1738540684.338,,2.876000166,,0
1738540684.346,,2.884000063,,0
1738540684.353,,2.891000032,,0
1738540684.359,,2.897000074,,0
1738540684.366,,2.904000044,,0
1738540684.374,,2.912000179,,0
1738540684.381,,2.919000149,,0
1738540684.388,,2.926000118,,0
1738540684.395,,2.933000088,,0
1738540684.402,,2.940000057,,0
1738540684.408,,2.946000099,,0
1738540684.416,,2.953999996,,0
1738540684.422,,2.960000038,,0
1738540684.429,,2.967000008,,0
1738540684.436,,2.974000216,,0
1738540684.443,,2.981000185,,0
1738540684.450,,2.988000154,,0
1738540684.457,,2.995000124,,0
1738540684.464,,3.002000093,,0
1738540684.470,,3.008000135,,0
1738540684.478,,3.016000032,,0
1738540684.484,,3.022000074,,0
1738540684.491,,3.029000044,,0
1738540684.498,,3.036000013,,0
1738540684.505,,3.043000221,,0
1738540684.512,,3.050000191,,0
1738540684.520,,3.058000088,,0
1738540684.526,,3.06400013,,0
1738540684.534,,3.072000027,,0
1738540684.541,,3.078999996,,0
1738540684.548,,3.086000204,,0
1738540684.554,,3.092000008,,0
1738540684.562,,3.100000143,,0
1738540684.568,,3.106000185,,0
1738540684.575,,3.113000154,,0
1738540684.582,,3.120000124,,0
1738540684.589,,3.127000093,,0.043137
